tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ
1943413,-23,434,7967,-11.957,285.943,8033.986,66.814,366.272,158.554,-10.143,143.571,25.718,-3.626,-133.681,-25.053
1943513,-37,445,8040,-12.843,303.329,8034.557,66.729,343.838,158.502,-8.857,173.857,5.713,-0.849,-224.332,-0.515
1943613,65,362,7891,-9.457,316.757,8039.271,64.544,327.105,148.968,33.857,134.286,47.144,-21.845,-167.338,-95.342
1943713,-2,413,7984,-6.871,332.429,8033.886,61.073,304.264,143.970,25.857,156.714,-53.857,-34.720,-228.402,-49.978
1943813,-111,470,8081,-6.729,347.100,8036.229,60.817,285.185,143.382,1.429,146.714,23.428,-2.560,-190.790,-5.880
1943913,52,392,7859,-3.986,359.929,8034.357,59.048,266.079,144.821,27.429,128.286,-18.716,-17.685,-191.063,14.389
1944013,-48,451,7950,-3.371,375.514,8031.600,58.359,237.466,144.564,6.143,155.857,-27.568,-6.888,-286.133,-2.577
1944113,73,412,8053,-0.129,389.529,8031.929,56.165,208.490,144.586,32.429,140.143,3.286,-21.945,-289.754,0.221
1944213,132,386,7829,2.671,404.157,8030.743,57.773,167.843,145.899,28.000,146.286,-11.860,16.086,-406.472,13.130
1944313,-38,444,8223,2.829,420.386,8030.414,57.647,103.757,145.439,1.571,162.286,-3.286,-1.259,-640.863,-4.600
1944413,52,428,7950,2.700,426.686,8028.414,57.527,89.685,145.568,-1.286,63.000,-20.000,-1.200,-140.716,1.294
1944513,14,420,8137,1.957,423.900,8024.657,57.039,86.774,139.183,-7.429,-27.857,-37.568,-4.885,-29.113,-63.852
1944613,-99,463,8276,1.243,420.700,8030.600,57.978,80.947,140.896,-7.143,-32.000,59.429,9.390,-58.268,17.132
1944713,-26,499,8057,0.143,418.129,8035.500,57.753,75.368,135.668,-11.000,-25.714,48.999,-2.244,-55.795,-52.284
1944813,-40,458,7995,1.171,420.686,8036.686,56.372,73.620,134.944,10.286,25.571,11.855,-13.818,-17.475,-7.238
1944913,-152,496,8218,-2.514,424.029,8033.614,57.813,71.624,128.165,-36.857,33.429,-30.713,14.415,-19.958,-67.788
1945013,-7,489,7888,-1.814,425.543,8031.486,57.457,71.861,129.323,7.000,15.143,-21.284,-3.563,2.367,11.581
1945113,-95,453,8010,-3.771,424.257,8032.971,58.259,70.541,128.468,-19.571,-12.857,14.854,8.019,-13.200,-8.556
1945213,-120,476,8136,-4.400,422.571,8031.700,59.263,67.822,126.993,-6.286,-16.857,-12.710,10.046,-27.189,-14.748
1945313,55,456,7989,-3.157,425.757,8031.514,59.583,63.971,127.046,12.429,31.857,-1.860,3.196,-38.513,0.528
1945413,40,405,7959,-3.214,424.729,8028.543,59.540,63.717,126.272,-0.571,-10.286,-29.712,-0.433,-2.539,-7.735
1945513,-54,440,8251,-4.114,423.314,8032.657,59.824,62.247,128.737,-9.000,-14.143,41.143,2.840,-14.704,24.652
1945613,92,417,8037,-3.814,424.443,8035.171,60.251,61.400,127.068,3.000,11.286,25.142,4.271,-8.466,-16.692
1945713,45,374,8022,-2.243,424.143,8034.300,60.069,61.594,126.946,15.714,-3.000,-8.716,-1.821,1.941,-1.219
1945813,-15,410,8200,-3.286,425.700,8039.700,59.646,59.813,125.835,-10.429,15.572,54.004,-4.227,-17.808,-11.108
1945913,62,415,8098,-2.443,424.729,8039.729,60.144,59.426,125.848,8.429,-9.714,0.283,4.977,-3.876,0.130
1946013,99,408,7988,-0.629,423.700,8041.372,61.251,59.082,124.404,18.143,-10.286,16.431,11.070,-3.434,-14.449
1946113,-64,407,8154,-1.800,425.529,8041.914,61.666,56.500,124.810,-11.714,18.286,5.425,4.152,-25.824,4.067
1946213,124,389,7990,0.471,423.714,8041.914,63.308,55.598,124.810,22.714,-18.143,0.000,16.418,-9.024,0.000
1946313,41,379,7903,0.043,422.914,8043.900,62.929,55.832,121.433,-4.286,-8.000,19.858,-3.785,2.343,-33.773
1946413,-55,375,8127,-0.143,422.157,8042.971,63.072,56.116,120.542,-1.857,-7.571,-9.287,1.428,2.845,-8.908
1946513,115,395,8053,1.286,421.900,8042.986,64.515,56.199,120.543,14.286,-2.571,0.146,14.428,0.826,0.011
1946613,8,407,7785,1.243,422.886,8037.286,64.509,55.317,123.146,-0.429,9.857,-57.002,-0.055,-8.820,26.027
1946713,-3,330,8087,2.086,418.986,8036.872,64.061,52.005,122.929,8.429,-39.000,-4.141,-4.479,-33.115,-2.169
1946813,-2,374,8064,2.100,419.086,8038.043,64.060,51.912,122.791,0.143,1.000,11.714,-0.010,-0.934,-1.379
1946913,100,426,7965,4.343,419.157,8034.514,64.697,51.918,121.281,22.429,0.714,-35.288,6.368,0.060,-15.099
1947013,-82,377,8014,3.271,417.086,8034.186,65.492,50.651,121.305,-10.714,-20.714,-3.286,7.951,-12.674,0.240
1947113,-14,379,8089,2.629,417.529,8035.986,65.438,50.178,121.170,-6.429,4.428,18.003,-0.545,-4.727,-1.349
1947213,104,454,7934,5.200,416.500,8031.743,65.833,48.659,119.455,25.714,-10.286,-42.432,3.951,-15.191,-17.151
1947313,33,366,7866,5.657,416.786,8031.486,65.913,48.301,119.792,4.571,2.857,-2.568,0.803,-3.574,3.366
1947413,-29,369,8086,4.943,416.329,8029.386,66.014,48.599,117.507,-7.143,-4.571,-21.001,1.007,2.977,-22.843
1947513,110,435,7944,6.114,416.143,8030.343,67.131,48.503,116.531,11.714,-1.857,9.570,11.169,-0.966,-9.763
1947613,60,437,7779,5.614,418.486,8027.700,66.595,45.393,120.051,-5.000,23.429,-26.426,-5.357,-31.097,35.193
1947713,-111,381,8126,4.286,417.614,8027.643,67.966,45.518,120.003,-13.286,-8.714,-0.571,13.714,1.256,-0.478
1947813,110,433,7863,5.343,418.257,8026.886,69.019,45.413,120.869,10.571,6.429,-7.573,10.524,-1.051,8.661
1947913,21,433,7739,5.729,418.843,8024.900,69.030,45.335,124.389,3.857,5.857,-19.858,0.110,-0.781,35.202
1948013,-94,384,8147,6.300,417.129,8024.657,68.029,44.341,124.134,5.714,-17.143,-2.427,-10.007,-9.946,-2.555
1948113,-22,450,7975,5.357,418.586,8026.286,67.957,43.716,122.715,-9.429,14.572,16.284,-0.717,-6.241,-14.181
1948213,111,469,7853,7.271,418.686,8024.500,69.011,43.824,124.304,19.143,1.000,-17.856,10.534,1.071,15.888
1948313,-25,372,7928,6.271,417.500,8023.100,68.964,43.948,124.830,-10.000,-11.857,-13.999,-0.468,1.241,5.260
1948413,6,363,8128,5.171,418.114,8026.300,68.343,42.868,124.607,-11.000,6.143,31.997,-6.213,-10.799,-2.232
1948513,150,448,7849,7.671,418.129,8021.043,70.364,42.878,124.213,25.000,0.143,-52.568,20.215,0.098,-3.942
1948613,11,424,7736,7.343,417.600,8018.657,70.294,42.573,128.003,-3.286,-5.286,-23.857,-0.700,-3.048,37.902
1948713,-102,369,8094,5.829,417.100,8018.000,71.481,42.934,127.496,-15.143,-5.000,-6.572,11.874,3.608,-5.076
1948813,56,412,7877,7.143,416.000,8012.143,71.546,42.055,124.383,13.143,-11.000,-58.569,0.646,-8.788,-31.127
1948913,111,460,7770,9.086,415.686,8009.529,72.487,41.640,127.483,19.429,-3.143,-26.143,9.411,-4.142,31.001
1949013,-39,379,7921,9.929,414.186,8005.786,71.574,41.039,126.174,8.429,-15.000,-37.432,-9.128,-6.010,-13.086
1949113,22,344,8093,11.686,412.514,8006.586,70.329,41.479,126.547,17.571,-16.714,8.003,-12.459,4.395,3.723
1949213,148,451,7871,13.586,413.714,8004.872,72.165,41.360,127.555,19.000,12.000,-17.144,18.365,-1.192,10.083
1949313,0,415,7778,14.543,412.686,7999.029,71.531,40.409,128.443,9.571,-10.286,-58.428,-6.336,-9.510,8.878
1949413,-97,332,8079,12.186,411.586,7998.343,72.444,41.527,127.885,-23.571,-11.000,-6.860,9.124,11.179,-5.581
1949513,130,408,7860,13.014,412.186,7998.157,73.448,41.166,128.076,8.286,6.000,-1.855,10.041,-3.611,1.912
1949613,137,419,7887,15.200,411.857,7992.872,74.816,41.018,124.879,21.857,-3.286,-52.856,13.679,-1.478,-31.965
1949713,-119,359,8056,12.529,411.329,7994.729,76.208,41.455,124.838,-26.714,-5.286,18.569,13.926,4.370,-0.417
1949813,142,418,8084,13.571,412.029,7995.657,77.463,41.147,125.256,10.429,7.000,9.287,12.548,-3.081,4.181
1949913,55,459,7931,14.586,412.443,7993.800,77.534,41.470,125.237,10.143,4.143,-18.574,0.710,3.236,-0.189
1950013,-97,388,7966,12.614,413.186,7993.271,78.585,40.550,125.275,-19.714,7.428,-5.283,10.506,-9.204,0.381
1950113,-59,395,8195,11.057,413.886,7996.600,78.908,39.800,127.476,-15.571,7.000,33.286,3.230,-7.498,22.010
1950213,140,441,7915,14.000,413.714,7994.514,79.815,39.657,127.600,29.429,-1.714,-20.859,9.074,-1.433,1.236
1950313,57,427,7941,14.314,414.971,7994.143,79.940,38.650,127.717,3.143,12.571,-3.711,1.253,-10.064,1.173
1950413,-184,389,8054,12.014,414.329,7995.386,83.229,38.703,127.870,-23.000,-6.429,12.427,32.889,0.524,1.531
1950513,70,426,8195,13.543,414.057,7997.600,83.298,38.553,129.949,15.286,-2.715,22.144,0.683,-1.497,20.786
1950613,44,457,7913,13.243,415.414,7997.914,83.150,38.368,129.717,-3.000,13.571,3.140,-1.482,-1.848,-2.318
1950713,-92,392,7996,11.957,415.114,7998.086,84.066,38.468,129.706,-12.857,-3.000,1.719,9.165,0.997,-0.106
1950813,-74,393,8192,12.486,414.014,7999.671,83.405,37.981,131.378,5.286,-11.000,15.854,-6.610,-4.874,16.717
1950913,105,513,7938,13.243,415.743,8000.800,83.999,39.656,130.501,7.571,17.286,11.284,5.937,16.753,-8.769
1951013,135,564,7969,15.857,417.357,8001.071,84.895,43.200,130.415,26.143,16.143,2.715,8.962,35.440,-0.862
1951113,-9,444,7999,14.686,417.814,8000.300,84.664,43.310,130.265,-11.714,4.572,-7.715,-2.312,1.101,-1.498
1951213,-75,269,8243,11.729,416.143,8006.214,84.128,46.635,131.743,-29.571,-16.714,59.146,-5.358,33.255,14.782
1951313,97,458,8126,13.657,416.343,8004.829,84.512,46.784,129.954,19.286,2.000,-13.857,3.844,1.488,-17.895
1951413,4,412,7897,12.971,416.114,8004.071,84.393,46.766,130.425,-6.857,-2.286,-7.573,-1.192,-0.184,4.708
1951513,-73,324,7810,11.729,414.743,7999.400,85.007,48.023,131.432,-12.429,-13.714,-46.714,6.141,12.567,10.074
1951613,-5,193,8428,13.071,410.886,8001.571,83.984,54.410,137.117,13.429,-38.571,21.714,-10.235,63.874,56.845
1951713,24,396,7813,13.786,409.414,7998.086,83.861,53.390,138.755,7.143,-14.714,-34.854,-1.228,-10.196,16.382
1951813,260,340,7799,18.071,407.729,7995.286,88.538,53.692,140.752,42.857,-16.857,-28.003,46.771,3.014,19.972
1951913,-21,279,7966,19.943,404.629,7991.686,86.279,54.760,138.209,18.714,-31.000,-36.001,-22.589,10.678,-25.426
1952013,-29,305,8106,19.629,402.000,7994.800,86.417,55.062,138.294,-3.143,-26.286,31.143,1.375,3.023,0.846
1952113,113,427,7921,22.600,401.629,7993.529,85.999,54.804,138.557,29.714,-3.714,-12.710,-4.176,-2.582,2.633
1952213,45,397,7737,24.957,400.500,7987.829,84.303,54.069,140.769,23.571,-11.286,-57.002,-16.963,-7.346,22.112
1952313,-33,439,8245,23.700,400.257,7991.486,84.501,53.857,144.039,-12.571,-2.429,36.572,1.985,-2.121,32.703
1952413,-22,578,7783,22.814,402.729,7988.971,84.651,57.840,146.105,-8.857,24.714,-25.146,1.493,39.830,20.664
1952513,-35,637,7577,23.086,405.543,7979.343,84.434,64.045,150.658,2.714,28.143,-96.284,-2.166,62.049,45.525
1952613,-148,1072,8556,19.657,414.900,7986.757,86.416,101.772,165.366,-34.286,93.571,74.146,19.815,377.271,147.078
1952713,-69,1207,8031,18.029,426.800,7986.886,86.995,138.402,165.396,-16.286,119.000,1.284,5.793,366.304,0.309
1952813,-18,1554,7893,17.986,443.143,7982.500,87.012,192.445,163.749,-0.429,163.429,-43.857,0.170,540.431,-16.471
1952913,65,1412,7906,18.029,457.386,7979.757,87.034,224.122,163.399,0.429,142.429,-27.427,0.224,316.770,-3.500
1953013,161,1327,7809,18.914,470.514,7977.200,88.162,246.631,164.646,8.857,131.286,-25.571,11.277,225.087,12.469
1953113,114,1570,7404,21.457,487.129,7966.486,88.301,278.860,176.750,25.429,166.143,-107.144,1.387,322.287,121.042
1953213,82,1543,7636,20.857,503.614,7961.429,87.743,305.418,181.018,-6.000,164.857,-50.571,-5.579,265.580,42.676
1953313,247,1576,7889,23.800,520.714,7961.229,91.733,330.446,181.090,29.429,171.000,-2.002,39.901,250.281,0.722
1953413,208,1418,8233,27.557,535.614,7962.743,93.791,346.657,182.904,37.571,149.000,15.142,20.584,162.108,18.140
1953513,-36,1615,7167,25.400,553.043,7950.086,93.491,369.092,205.483,-21.571,174.286,-126.567,-3.000,224.348,225.786
1953613,56,2320,8919,26.086,580.371,7966.286,93.537,424.004,234.484,6.857,273.286,161.997,0.459,549.120,290.012
1953713,148,2138,7336,28.243,606.200,7955.557,94.577,461.385,245.631,21.571,258.286,-107.285,10.397,373.819,111.471
1953813,747,985,7638,38.943,614.929,7949.471,127.269,462.688,248.133,107.000,87.286,-60.859,326.921,13.023,25.024
1953913,-638,2478,6854,28.400,644.243,7933.600,150.265,512.149,280.105,-105.429,293.143,-158.711,229.956,494.615,319.711
1954013,-83,2253,7343,28.386,671.043,7924.014,150.275,545.464,288.543,-0.143,268.000,-95.859,0.105,333.149,84.388
1954113,-2,1937,8169,28.557,693.300,7925.157,150.234,564.546,289.352,1.714,222.571,11.431,-0.416,190.820,8.085
1954213,72,1334,8139,28.100,705.871,7928.086,150.052,568.859,290.462,-4.571,125.714,29.287,-1.817,43.129,11.100
1954313,78,1219,7717,28.743,718.057,7925.957,150.168,570.582,291.453,6.429,121.857,-21.289,1.159,17.225,9.915
1954413,120,1338,8045,30.871,731.900,7925.372,150.390,573.691,291.172,21.286,138.429,-5.854,2.223,31.096,-2.812
1954513,-147,1853,8644,27.200,752.157,7935.372,151.546,587.714,303.404,-36.714,202.571,100.000,11.560,140.223,122.315
1954613,172,1870,7477,28.800,772.629,7931.057,152.472,601.182,307.713,16.000,204.714,-43.145,9.263,134.688,43.094
1954713,483,1580,7162,37.286,789.757,7917.286,160.760,606.834,320.006,84.857,171.285,-137.715,82.875,56.520,122.933
1954813,66,1383,8620,36.657,803.329,7928.100,160.560,609.322,330.605,-6.286,135.714,108.145,-1.996,24.876,105.982
1954913,218,1284,8433,39.471,815.486,7938.014,161.981,610.301,335.160,28.143,121.572,99.141,14.211,9.786,45.551
1955013,-257,1260,7939,37.143,828.000,7935.043,165.026,610.306,334.214,-23.286,125.143,-29.712,30.450,0.052,-9.453
1955113,24,1279,7635,37.800,839.843,7930.186,164.881,610.899,336.064,6.571,118.428,-48.574,-1.453,5.931,18.495
1955213,-161,1330,8136,33.914,852.143,7934.229,166.309,611.975,336.813,-38.857,123.000,40.430,14.280,10.764,7.485
1955313,15,816,8592,34.486,858.486,7943.714,166.174,609.261,345.736,5.714,63.428,94.858,-1.347,-27.144,89.230
1955413,46,1029,7800,35.057,868.000,7939.029,166.144,606.643,345.429,5.714,95.143,-46.855,-0.302,-26.174,-3.069
1955513,587,657,8480,41.300,870.986,7948.043,178.124,605.081,351.148,62.429,29.857,90.142,119.799,-15.621,57.189
1955613,192,748,8282,43.886,875.614,7955.843,178.977,602.880,352.413,25.857,46.285,77.998,8.531,-22.017,12.651
1955713,-274,1018,7612,41.429,884.886,7948.957,182.116,600.001,354.350,-24.571,92.715,-68.857,31.391,-28.788,19.368
1955813,-59,437,8234,39.786,885.243,7954.057,182.496,599.727,355.843,-16.429,3.571,51.001,3.794,-2.743,14.936
1955913,-257,854,7600,34.529,890.871,7951.628,185.642,597.554,357.666,-52.571,56.285,-24.287,31.462,-21.724,18.233
1956013,274,246,7558,39.000,888.971,7946.443,187.576,599.387,360.692,44.714,-19.000,-51.855,19.345,18.331,30.252
1956113,133,474,8332,40.586,890.829,7949.857,187.895,597.896,363.185,15.857,18.571,34.141,3.185,-14.918,24.937
1956213,219,216,8186,41.600,887.471,7954.357,188.662,601.007,364.131,10.143,-33.571,45.000,7.672,31.119,9.453
1956313,79,477,8402,42.729,888.357,7963.271,188.646,600.356,367.328,11.286,8.857,89.146,-0.159,-6.516,31.976
1956413,25,527,7519,44.471,891.143,7955.271,187.909,598.216,370.802,17.429,27.858,-80.000,-7.368,-21.394,34.741
1956513,10,539,8011,42.757,893.014,7957.429,187.668,596.905,370.681,-17.143,18.714,21.572,-2.409,-13.110,-1.213
1956613,3,438,8105,40.843,893.286,7960.543,187.381,596.694,370.992,-19.143,2.714,31.143,-2.879,-2.112,3.108
1956713,153,262,8414,44.729,891.900,7965.657,186.845,598.044,374.721,38.857,-13.857,51.143,-5.355,13.503,37.295
1956813,7,384,8243,42.800,891.414,7967.929,186.528,598.443,375.912,-19.286,-4.857,22.715,-3.175,3.983,11.905
1956913,74,83,7995,43.071,886.043,7968.843,186.559,603.962,375.899,2.714,-53.715,9.141,0.314,55.191,-0.132
1957013,-41,-263,7900,43.871,876.743,7967.900,186.076,616.442,375.987,8.000,-93.000,-9.429,-4.829,124.806,0.887
1957113,512,-456,8102,52.029,864.586,7966.571,193.745,633.966,375.346,81.571,-121.572,-13.286,76.692,175.233,-6.410
1957213,-153,-7,8286,47.843,858.186,7971.872,194.961,640.438,377.196,-41.857,-64.000,53.003,12.154,64.721,18.492
1957313,-498,493,7781,39.914,859.129,7969.586,205.431,639.851,377.860,-79.286,9.429,-22.856,104.705,-5.872,6.643
1957413,-118,502,7147,40.857,860.743,7956.628,204.551,638.804,390.096,9.429,16.143,-129.575,-8.803,-10.464,122.360
1957513,593,44,8410,48.329,855.286,7959.700,214.775,644.104,392.798,74.714,-54.572,30.718,102.240,53.003,27.017
1957613,-331,620,7576,42.971,857.614,7954.886,219.442,642.954,395.397,-53.571,23.286,-48.145,46.673,-11.505,25.995
1957713,388,460,7658,49.829,858.586,7950.057,222.594,642.301,396.926,68.571,9.714,-48.286,31.522,-6.531,15.293
1957813,640,86,8142,60.029,854.200,7949.343,232.811,646.499,396.535,102.000,-43.857,-7.144,102.165,41.985,-3.912
1957913,-107,534,7896,57.000,854.500,7948.743,233.584,646.346,396.584,-30.286,3.000,-6.001,7.729,-1.537,0.484
1958013,-369,350,8382,49.800,851.443,7954.643,238.778,648.216,399.899,-72.000,-30.571,59.004,51.947,18.702,33.157
1958113,447,422,7735,56.314,851.129,7950.872,243.264,648.419,400.707,65.143,-3.143,-37.715,44.851,2.028,8.080
1958213,264,139,9237,61.157,849.271,7965.071,243.974,650.267,427.523,48.429,-18.572,141.997,7.109,18.481,268.157
1958313,-142,2091,7717,57.743,872.600,7959.229,245.119,664.938,428.078,-34.143,233.286,-58.428,11.442,146.713,5.552
1958413,873,1581,7808,70.157,889.300,7957.957,263.406,667.834,428.393,124.143,167.000,-12.715,182.873,28.958,3.150
1958513,436,916,7374,77.429,897.757,7951.729,266.363,664.361,433.637,72.714,84.572,-62.285,29.567,-34.729,52.434
1958613,57,322,8090,78.314,899.600,7946.900,266.190,662.580,430.175,8.857,18.428,-48.286,-1.725,-17.809,-34.621
1958713,510,226,8083,85.257,897.171,7950.757,270.978,664.729,430.167,69.429,-24.285,38.574,47.878,21.494,-0.074
1958813,519,2,8767,88.957,892.343,7964.586,275.076,669.966,440.501,37.000,-48.286,138.286,40.980,52.368,103.342
1958913,-63,288,8161,88.357,892.471,7967.372,275.361,669.849,441.118,-6.000,1.286,27.856,2.849,-1.168,6.163
1959013,-248,716,7934,85.229,898.343,7964.914,277.909,666.467,440.817,-31.286,58.714,-24.575,25.479,-33.824,-3.002
1959113,340,593,8534,88.471,900.714,7973.671,279.533,665.080,445.917,32.429,23.715,87.573,16.248,-13.874,50.999
1959213,332,412,7792,92.571,900.929,7974.457,280.967,664.920,445.548,41.000,2.143,7.856,14.334,-1.600,-3.694
1959313,-219,552,7663,89.914,902.543,7966.143,283.014,663.933,445.852,-26.571,16.143,-83.140,20.470,-9.871,3.041
1959413,264,342,7772,94.000,899.171,7965.986,283.433,666.168,445.919,40.857,-33.714,-1.572,4.189,22.349,0.664
1959513,420,363,7900,100.500,895.257,7970.600,285.609,668.497,443.534,65.000,-39.143,46.143,21.760,23.300,-23.842
1959613,1,-135,8543,102.629,878.014,7970.414,284.301,679.197,443.292,21.286,-172.429,-1.860,-13.076,106.995,-2.425
1959713,203,-613,7934,106.514,852.014,7969.029,283.787,700.604,443.252,38.857,-260.000,-13.853,-5.140,214.065,-0.400
1959813,262,-290,8173,110.514,825.671,7973.029,283.977,708.338,443.811,40.000,-263.428,40.000,1.900,77.347,5.589
1959913,-107,312,8617,108.057,809.957,7983.186,285.102,707.357,450.250,-24.571,-157.143,101.567,11.251,-9.810,64.391
1960013,140,168,8079,107.757,793.400,7987.043,285.057,708.624,449.897,-3.000,-165.571,38.574,-0.448,12.670,-3.524
1960113,787,302,8153,117.371,775.286,7997.743,296.236,704.737,444.781,96.143,-181.143,106.997,111.786,-38.873,-51.161
1960213,292,402,7912,120.371,758.986,8001.686,296.925,699.971,442.776,30.000,-163.000,39.429,6.891,-47.660,-20.054
1960313,-106,363,7808,115.329,741.657,8000.529,297.728,694.524,443.175,-50.429,-173.286,-11.567,8.031,-54.473,3.987
1960413,145,501,8105,114.429,728.557,7998.700,297.542,690.278,442.475,-9.000,-131.000,-18.286,-1.863,-42.454,-6.994
1960513,258,2624,8196,118.629,742.971,8013.400,297.464,718.592,431.558,42.000,144.143,146.997,-0.780,283.143,-109.169
1960613,202,2945,8078,120.714,751.900,8001.386,297.529,741.645,417.662,20.857,89.286,-120.142,0.654,230.523,-138.958
1960713,345,2038,6927,123.529,750.471,7995.543,298.703,739.065,429.620,28.143,-14.286,-58.428,11.742,-25.796,119.572
1960813,490,1525,8665,119.857,758.186,8010.214,292.533,744.273,434.665,-36.714,77.143,146.714,-61.701,52.077,50.458
1960913,4,743,7435,129.029,733.400,8018.514,278.349,714.897,417.725,91.714,-247.857,82.998,-141.838,-293.762,-169.403
1961013,74,1282,8192,131.271,719.529,8030.643,277.262,694.403,410.193,22.429,-138.715,121.289,-10.872,-204.934,-75.322
1961113,500,1662,8280,138.443,715.600,8032.229,280.199,688.255,410.939,71.714,-39.286,15.854,29.368,-61.482,7.458
1961213,287,1867,7856,141.514,723.214,8028.186,280.632,697.935,411.260,30.714,76.143,-40.430,4.329,96.796,3.216
1961313,-426,1661,7350,134.314,729.529,8022.943,288.524,704.361,417.486,-72.000,63.143,-52.427,78.916,64.267,62.258
